x,y,light
39.11848033953554,4.025267577301165,47.099999999999994
39.111644738281804,4.047044344841366,47.099999999999994
39.10477661011613,4.068723531645764,48.0
39.09789893600893,4.090559342602198,48.6
39.09102055479494,4.1123392921229165,49.2
39.083957265157665,4.134168385564925,49.5
39.07698589940194,4.156048390695176,50.1
39.06998837069533,4.177923446077969,50.1
39.06288406886474,4.199857191323588,50.400000000000006
39.0558119403927,4.221812503326044,51.3
39.04872142714436,4.243803170667556,51.3
39.040906836552075,4.268627921988063,51.599999999999994
39.033699650684824,4.290678693405972,51.599999999999994
39.02558842879784,4.315684110509073,51.9
39.01755923129746,4.340658414913799,52.2
39.01034108527511,4.3627399454766955,52.2
39.00316925474693,4.384871327067662,52.2
38.99517293771188,4.40987639061737,52.5
38.987815491653635,4.432107120711095,52.5
38.979538099673064,4.456418866061851,52.5
38.971084638103974,4.481148511520287,52.5
38.963658956241346,4.50257349343685,52.5
38.95467162905247,4.529686795854666,52.5
38.947260089325454,4.551179660022223,52.2
38.93969899651423,4.57283621940962,52.2
38.932187401177686,4.59448005087496,52.2
38.92465529974449,4.616186814843827,51.9
38.917145825728284,4.637947318928058,51.599999999999994
38.90948078822022,4.659695095090235,51.599999999999994
38.90194444414634,4.681387716923478,51.3
38.89433385386043,4.703235195141795,51.0
38.88666598792524,4.725042368273586,50.7
38.87897125193237,4.746790144435762,50.400000000000006
38.87131187127856,4.768686413021985,50.400000000000006
38.8557689571213,4.812390561846783,50.400000000000006
38.84810745514714,4.834293194394036,50.400000000000006
38.84029604653537,4.856250981270218,50.400000000000006
38.83198754185643,4.877028606928604,50.400000000000006
38.823738080593714,4.897932451147435,50.400000000000006
38.81548013404963,4.918899934976567,50.400000000000006
38.8071822359724,4.93978433375891,51.0
38.798865246012085,4.960793890441531,51.0
38.790678363699506,4.981810518191953,51.0
38.782335917895075,5.002852601786504,51.3
38.77406771830266,5.023895392487836,51.599999999999994
38.76565951156757,5.045403459451185,51.599999999999994
38.757400504363304,5.066407359279548,52.5
38.75015336696293,5.084671220330815,52.5
38.741940321699445,5.105757851652582,53.1
38.733566056089856,5.126906708371086,53.1
38.72520239708197,5.148145367650807,53.400000000000006
38.71684085939445,5.169461101569675,53.400000000000006
38.70860165118006,5.190753500964767,53.7
38.70023587085185,5.212070649097196,54.0
38.691901203221995,5.2334288094229375,54.0
38.683567242698935,5.25480181899108,54.0
38.675308942601454,5.276137351899823,54.0
38.666499099214654,5.296835074491934,54.0
38.656654758606976,5.3204326419936905,54.0
38.646875118269776,5.343979651360598,54.0
38.63706012259351,5.367484234320626,54.0
38.62032219797605,5.406218836687245,54.0
38.604652004598165,5.442332901322782,54.0
38.59587256680296,5.463140225465983,54.3
38.586978577709196,5.48402674556867,54.0
38.578225302864894,5.504906901710326,54.0
38.56943596557474,5.525797664453698,54.0
38.56066996280837,5.54670186222592,54.0
38.55179011585023,5.567612423959169,54.0
38.53612062957914,5.604099133868392,54.3
38.52735957656023,5.6247947351401635,54.3
38.518568825056526,5.645685497883536,54.0
38.509784437513844,5.6665302986861334,54.0
38.500831051450454,5.687447931487194,54.0
38.491716445040964,5.70812231955553,53.7
38.48252829952622,5.728854690379915,54.0
38.473306919992766,5.749545341904216,54.0
38.46408200492541,5.770300340145605,54.0
38.45493982135145,5.791078672910773,54.0
38.44573753370109,5.811792658958851,54.0
38.43648292014892,5.8325872551799804,54.0
38.426244721064116,5.856058250567909,54.0
38.41700283543402,5.876875474206043,54.0
38.406725038369466,5.9003478838075285,54.0
38.396467040294795,5.9237396832359615,54.0
38.38708337975506,5.944577059417359,54.3
38.377763358825625,5.965400293463128,54.0
38.36843732748856,5.986188525723234,54.0
38.35914099463629,6.007024841244455,54.3
38.348729554390104,6.03056725441728,54.0
38.339230281891645,6.051411348113097,54.0
38.328640650736595,6.074829310492433,54.0
38.31922128130441,6.0956147143254125,54.0
38.30788070274774,6.1190241914233745,54.0
38.2979483273458,6.139153046610021,54.0
38.28792332095553,6.159234525642329,54.0
38.27786543409994,6.179425252672331,54.0
38.26793411935817,6.199482336520687,54.0
38.25785926193983,6.219756502150869,54.0
38.247731371512884,6.240011575897954,54.0
38.237553276504485,6.260207959782203,54.0
38.22744023531996,6.280559907158317,54.0
38.217315173320145,6.300857407312279,54.0
38.20706283209973,6.321207233368044,54.0
38.1969494373618,6.341545392161924,54.0
38.186799980178044,6.361848902723523,54.0
38.17659855064586,6.382232669904784,54.0
38.16636883684244,6.402531584272307,54.0
38.15608184738974,6.422853833163611,54.0
38.14589668131352,6.443246792733028,54.0
38.13554039539627,6.463624195953262,54.0
38.12519966582819,6.483963415407311,54.0
38.11494873882134,6.5043683957920155,54.0
38.104197887320176,6.524639732995071,54.0
38.093482391158076,6.544898342276067,54.0
38.07183431705205,6.5854120253041515,54.0
38.061113871142474,6.605777407709102,54.0
38.050329785622594,6.626197944442987,54.0
38.03938589397018,6.6469281939470335,54.0
38.028644941963954,6.667244785984085,54.0
38.01805036106144,6.6874857175955515,54.0
38.00731153037555,6.707783217749508,54.0
37.99654300120487,6.728090617398406,54.0
37.98572921720018,6.748399431260868,54.0
37.974938060612494,6.768825624849004,54.0
37.96420912942155,6.789297073271131,54.0
37.95332180631162,6.809711953150769,54.0
37.94255964110196,6.830120469069376,54.0
37.624020764099484,7.4103171393821246,54.0
37.6126844281835,7.430415942530568,54.3
37.601368598364175,7.4505508081248575,54.0
37.590089538097466,7.4707309285531425,54.0
37.578744716900104,7.490836802769401,54.0
37.567376561178975,7.51100843791631,54.3
37.556107753960596,7.531179719509829,54.3
37.544696111172414,7.551324131045661,54.3
37.53333007677162,7.571430005261919,54.0
37.521921615963954,7.591634874427543,54.0
37.510503962768134,7.611785296371014,54.0
37.49898236487548,7.631912383790708,54.0
37.48747561622524,7.652116545849549,54.3
37.47603392139885,7.672274038860836,54.0
37.46279617534826,7.695390066644605,54.0
37.45125477846574,7.715518568277864,54.3
37.439786920688455,7.7355282759718795,54.3
37.42784176583387,7.7550041180461005,54.3
37.413115560008876,7.77968921577732,54.0
37.40115414169833,7.799348198507869,54.0
37.389103627933345,7.818978896967173,54.0
37.376953412112215,7.838563633485696,54.3
37.36490113058028,7.858163572800013,54.0
37.352749146992196,7.877805231414424,54.0
37.34065903524748,7.897447243582228,54.3
37.32850811231956,7.91712178266196,54.3
37.31632890512041,7.93675389533482,54.0
37.304302432985985,7.956405806997557,54.3
37.292162823766574,7.9761312577655366,54.0
37.28005291303197,7.995777512574027,54.3
37.267917546453255,8.015454880080885,54.3
37.25577723012706,8.035175381101393,54.0
37.2437521722062,8.054844263326881,54.0
37.231525588852705,8.07460436232714,54.3
37.21940577862316,8.09429587196962,54.3
37.207273240471565,8.113981724757856,54.0
37.19522767645405,8.133751723253052,54.0
37.17485310166095,8.165720020830495,54.0
37.15957393833307,8.19046168710421,54.0
37.147077240189155,8.210549883650941,54.0
37.13474954056595,8.230140984130497,54.0
37.12104298271943,8.252130590811836,54.0
37.10890690903392,8.271647445079363,54.0
37.09525409130278,8.293683720808264,54.0
37.07521609933751,8.325606763551711,54.3
37.06293506876187,8.345353427523126,54.0
37.05076858948476,8.365084535145353,54.0
37.038616252343296,8.384815642767581,54.0
37.02651624110363,8.404522708759254,53.7
37.014304506992545,8.424252402167923,54.0
37.00223596200464,8.444014268935133,54.0
36.990143021832786,8.463800530886296,54.0
36.978080840805916,8.483503707790668,54.3
36.965946888440754,8.503195217433145,54.0
36.953451604510406,8.52235568988296,54.0
36.94087005355276,8.541537375536207,54.3
36.928335878749444,8.560609459638371,54.3
36.915779076529134,8.57971407065247,54.3
36.9032569225411,8.598883028383655,54.0
36.890614560400266,8.61803925819278,54.3
36.87808038559695,8.637090129091508,54.3
36.865483278290114,8.656220903056512,54.0
36.85288263544936,8.675397638962291,54.0
36.84017663369822,8.694495886015357,54.3
36.827383657813,8.713901724518243,54.0
36.814732810390794,8.732968858872937,54.3
36.80210529749237,8.751982960219042,54.3
36.789458692710845,8.770910087431066,54.3
36.77678627853181,8.789915349942405,54.3
36.76397208944314,8.809008647248003,54.0
36.75122755037243,8.82802946610853,54.3
36.73847487957373,8.84701174764948,54.0
36.72555250314755,8.866046355092243,54.0
36.71277013386403,8.88503853612813,54.0
36.69986048535991,8.904017989241964,54.3
36.686202010774515,8.922648838712664,54.3
36.67251878745177,8.941365248103889,54.3
36.65888152606981,8.96005832297134,54.0
36.645175675330066,8.978646038928389,54.0
36.63155114187017,8.997309415311026,54.3
36.6178650901203,9.015990469363192,54.0
36.604172674409405,9.034580306640589,54.0
36.59057501100719,9.053127717511114,54.0
36.57690522271329,9.07174301063263,54.0
36.563215635429515,9.09028759307603,54.0
36.54956918165939,9.108798941500709,54.0
36.53597222536396,9.127274934586332,54.3
36.52226213198354,9.14577496930252,54.0
36.50861002135917,9.164225506544017,54.0
36.49499397318064,9.18266402297024,54.3
36.48113185184226,9.20137972525468,54.0
36.46915911982321,9.217404179129936,54.3
36.4555685274888,9.235665918860857,54.3
36.44197439962049,9.253917051990062,54.3
36.42816884682461,9.272356982629848,54.0
36.41444319709499,9.290872573695216,54.0
36.40066875699748,9.309374729731742,54.0
36.38692825802546,9.327806175090153,54.3
36.373093713851546,9.346283582389336,54.0
36.35942604687799,9.364722805922339,54.0
36.34569120476023,9.383133038077313,54.0
36.33195777685602,9.40149094433048,54.3
36.318191822039886,9.419913904407512,54.0
36.304577895181694,9.438261204058957,54.0
36.29085648809277,9.456570319944223,54.0
36.27715982974119,9.474820745966648,54.3
36.2634744850981,9.49312491210444,54.3
36.24983085975511,9.5113364472539,54.0
36.236084703928846,9.529490706754085,54.0
36.22239476309168,9.547636834526282,54.3
36.208681487730736,9.56583599530707,54.3
36.19497422277743,9.58388489589686,54.3
36.181165134447646,9.601926725418835,54.0
36.16744302025194,9.61998623261034,54.3
36.15364171009674,9.63804432558828,54.3
36.13908662411279,9.65559330168377,54.3
36.12423950302822,9.673558763673377,54.3
36.10818110802747,9.6933124987126,54.0
36.09366208448937,9.7108084417995,54.3
36.07916851679539,9.728211046791284,54.3
36.06462050187926,9.745666684791656,54.3
36.050125873525104,9.763187730169285,54.3
36.03556286794522,9.780627246135047,54.3
36.02099625612073,9.798078853626766,54.3
36.00649420314538,9.81555499772379,54.0
35.99193770294788,9.832975280385103,54.3
35.97737519234273,9.850326620135245,54.3
35.962796064728224,9.867744074369433,54.3
35.94828305159776,9.885079857770396,54.3
35.933619566144266,9.902359638314286,54.3
35.919047721729605,9.919646772768697,54.3
35.904413651918205,9.936974919416421,54.3
35.88981217972941,9.954177130346418,54.0
35.875054719784686,9.9713939076761,54.3
35.86044271170486,9.988622210846323,54.0
35.845387276962555,10.00574381160326,54.0
35.8303684703515,10.022828784228935,54.3
35.8153210966265,10.039959294531313,54.0
35.80039188044463,10.057069228026362,54.3
35.78531756595126,10.07410647094431,54.3
35.770357095649665,10.091181190521656,54.3
35.755389271437544,10.108259021368836,54.0
35.74020132488443,10.125549903489189,54.0
35.72526086570475,10.142410864686585,54.0
35.71043566493039,10.159340415241754,54.3
35.695537985710956,10.176158596478883,54.3
35.680640306491526,10.192938593949833,54.0
35.66565692593022,10.209826920179658,54.0
35.65071837593884,10.226718499100674,54.3
35.63567439632639,10.243452463920168,54.3
35.62067906566047,10.26024384581029,54.0
35.605672633418095,10.27705057191757,54.0
35.59067157518726,10.293784041762313,54.3
35.57554818748328,10.310498419723968,54.3
35.54560716504749,10.344361056368209,54.0
35.53060638965937,10.361228593658666,54.3
35.51553391364363,10.37810277775287,54.3
35.500602081166676,10.394912685840662,54.3
35.48552592819567,10.411660439242388,54.3
35.470465897259274,10.428403384317997,54.3
35.455388400785395,10.445078942117366,54.3
35.44034491614768,10.461692203809307,54.3
35.42513646349792,10.478309213167192,54.3
35.410026086558716,10.494903100133332,54.3
35.39485320138005,10.511444944040374,54.3
35.379639091876044,10.528002556428643,54.3
35.36438397017872,10.544531884545657,54.3
35.34895277889289,10.561329206132744,54.3
35.33375493284484,10.577712163146057,54.0
35.31855496547645,10.59411704046958,54.3
35.30338611080644,10.610459692396365,54.3
35.288212306388964,10.626825678846929,54.3
35.27287982720978,10.643210332916512,54.0
35.25719294611187,10.659467142080059,54.3
35.2414697197254,10.67567120107773,54.3
35.22567366134048,10.691900008812745,54.3
35.209898109052205,10.708058812976418,54.3
35.194140517276175,10.724167129715916,54.0
35.178279617199415,10.740238747613471,54.3
35.16243427347184,10.756337235568711,54.0
35.14659437446649,10.772342597560872,54.3
35.130641550508166,10.788329362644681,54.3
35.1147083134077,10.804333310423278,54.0
35.09878688499046,10.820319792664376,54.3
35.08279814000766,10.836199643202875,54.0
35.0667785651692,10.8521301225869,54.3
35.050809477754925,10.868048298312944,54.0
35.03475440615604,10.883865782033336,54.0
35.01868901079816,10.899696417939865,54.3
35.00263379777793,10.915560712129174,54.3
34.98651388448722,10.931281817195295,54.3
34.97036356560493,10.947017771503821,54.0
34.954255178154746,10.962786747699024,54.0
34.93572240439459,10.980683125356109,54.0
34.919555822056324,10.99613552984538,54.3
34.90336519808749,11.011645917090707,54.0
34.88721275788485,11.027198730742905,54.0
34.870878308396726,11.042628083551108,54.3
34.854642500304585,11.058071932048325,54.3
34.83825551278262,11.073624533568488,54.3
34.821887899986464,11.089030481142236,54.3
34.805481820581406,11.104398527792512,54.3
34.78910048991369,11.119830921159874,54.0
34.7725384227527,11.135222019491211,54.3
34.75613213121561,11.150522396022524,54.0
34.73959969182876,11.165888109220422,54.3
34.723045897817116,11.18122567956843,54.3
34.70648474989494,11.196539491128583,54.3
34.67326204488768,11.22712468784203,54.0
34.65670231117907,11.242389001927503,54.3
34.64005114856366,11.257648578397546,54.0
34.623376722135134,11.272876264351751,54.3
34.60671339728309,11.288153659912677,54.3
34.59005077953782,11.30333842448527,54.3
34.57317744397175,11.318790475421144,54.3
34.5563900218796,11.334258436259603,54.0
34.53949405889654,11.349670889215734,54.3
34.52262461241777,11.365029955609888,54.0
34.505481162061294,11.380688481725876,54.3
34.488618079543556,11.39590683387057,54.3
34.471774796015694,11.411067203259208,54.3
34.454915249031856,11.42631878942262,54.3
34.43789660302227,11.441498957801137,54.3
34.42090376641018,11.456695743189005,54.0
34.40381052063517,11.47201273672968,54.0
34.386718618363034,11.487211007041788,54.3
34.36964877782248,11.502425399388512,54.3
34.35255334001645,11.517678116922774,54.0
34.335377009194644,11.53286040662163,54.3
34.31834641308045,11.548004441843624,54.3
34.30111810991023,11.563182135348404,54.0
34.283957759701686,11.578291875891512,54.3
34.26653634566952,11.593272357315016,54.3
34.23160286651584,11.623278716417378,54.0
34.21423547544177,11.638265986065981,54.0
34.19670297493428,11.653276943791761,54.3
34.179274843387695,11.668306569136558,54.3
34.16184494407416,11.683340790675432,54.0
34.14441122638401,11.698356203173933,54.3
34.12691245486998,11.713394243089422,54.3
34.10956429710035,11.728399048986201,54.3
34.092082637570435,11.743425633771842,54.3
34.07460317007154,11.758428813323022,54.0
34.05687161900515,11.773662863238263,54.3
34.03949531838562,11.78859257439488,54.3
34.0220117496674,11.803554600331397,54.3
34.00466196555217,11.818470522905779,54.0
33.987229167100836,11.83345390346709,54.3
33.969736759547835,11.848479922567302,54.3
33.952260191186745,11.863487274048495,54.3
33.93481487694538,11.878444986633646,54.0
33.91704033378669,11.893313320921653,54.0
33.89939165563506,11.908166098860478,54.0
33.88163012324114,11.923024250810835,54.0
33.863887117044904,11.937882261339844,54.3
33.846100058096184,11.952777253553503,54.3
33.82841510536667,11.967662063429511,54.3
33.81058611498584,11.982556560668426,54.3
33.792880585449,11.997476089487394,54.0
33.77515652971449,12.01234909068016,54.3
33.75741168504061,12.027234395530916,54.3
33.73965517310484,12.042125710789314,54.0
33.72193656209255,12.057018723103987,54.3
33.704166968681335,12.071884936071655,54.3
33.68632058347368,12.086785514428886,54.0
33.6686296910472,12.101655050798424,54.3
33.65079652873636,12.116593317947094,54.0
33.6330202885214,12.131498704630435,54.3
33.61483328997724,12.146680499354545,54.0
33.59720518863294,12.16150138677754,54.3
33.579430786895614,12.176334224305133,54.0
33.561247536017405,12.19080799300924,54.3
33.54095965251566,12.207104965837958,54.3
33.52271375197664,12.221723408589499,54.0
33.504466578645406,12.2363784794723,54.0
33.48608915624508,12.25093186839997,54.0
33.467819284786174,12.26553892673233,54.3
33.44949800666428,12.280212948076873,54.0
33.43120706342329,12.294850977686249,54.3
33.41286471351931,12.309503644405996,54.3
33.39460721642907,12.324222779163176,54.3
33.376402045240646,12.338859889533735,54.3
33.35809893976302,12.353514324020434,54.0
33.33984533176008,12.368167344293575,54.3
33.321571995477946,12.382814637001786,54.3
33.303362581648834,12.397460232653717,54.0
33.284975047621536,12.41213545607979,54.0
33.266747249016106,12.426775394877474,54.0
33.24849102471808,12.441456487289827,54.3
33.23016720101176,12.456179723266334,53.7
33.21189789523828,12.470830056533707,54.3
33.19339856762888,12.48551807859251,54.3
33.17492158459376,12.500237496192403,54.3
33.1563523241237,12.514933225715126,54.3
33.13760953964954,12.529894403123507,54.3
33.119192095005396,12.544493471149236,54.0
33.10077366041176,12.559117570755028,54.0
33.082438169443556,12.57367711151169,54.0
33.06406612105477,12.588277452329635,54.0
33.04558001634217,12.602895682949137,54.0
33.02707644609209,12.617573805513008,54.0
33.008678588305784,12.63222399735902,54.3
32.9901207122549,12.646912585103252,54.0
32.97164634551487,12.661591202641867,54.0
32.95317410009518,12.676287497850014,54.3
32.9347471095095,12.690956923000474,54.0
32.91619050625082,12.705668279583062,54.0
32.897821993395944,12.720389535660587,54.0
32.87938517402599,12.735099902293676,54.3
32.86097918451171,12.74980065227455,54.0
32.842524687472235,12.764535767644979,54.0
32.823760477662596,12.779280782510352,54.3
32.80488511066696,12.793970077361363,54.3
32.78608384846199,12.80869274765245,54.0
32.76728548539483,12.823445045717666,54.0
32.7485516104661,12.838154068847876,54.3
32.7297126594697,12.852811190340343,54.0
32.71095141950854,12.867532022153798,54.0
32.69220524092183,12.882249106301314,54.3
32.67342406054945,12.896923410488565,54.0
32.6542669115015,12.9119086295275,54.3
32.63560919197312,12.926620693216869,54.3
32.616971200723924,12.941249389016738,54.3
32.59827862083122,12.9558690338498,54.3
32.57967711629194,12.970537610472125,54.0
32.56099422376214,12.985287575084964,54.3
32.542303765189786,12.99994328236387,54.0
32.52359647747603,13.014634203560481,54.3
32.50496732506161,13.029374268678385,54.0
32.486250774249015,13.044060310838201,54.0
32.46759340827403,13.05866312652988,54.3
32.4482756045654,13.072878447705463,54.0
32.42905488661783,13.087102749137166,54.0
32.409711202801006,13.10127323974282,54.3
32.39050384917161,13.115479934215676,54.0
32.371261705888564,13.129796371660968,54.3
32.35207202992869,13.144092868695033,54.3
32.33283066446311,13.158327918149812,54.3
32.313733548780895,13.172671862048894,54.3
32.29455129744222,13.187068414692494,54.0
32.27544760566694,13.20138216513202,54.3
32.256331963787055,13.215723422025333,54.3
32.23730796294601,13.230178098846348,54.0
32.21820830167938,13.244559943668904,54.0
32.19917058296679,13.258896816500172,54.0
32.180141420246244,13.273301500871758,54.3
32.1607082874216,13.28805924365919,54.3
32.141719783340974,13.30232427444149,54.0
32.1227692508945,13.316641843257633,54.0
32.103838022463144,13.331041931435143,54.3
32.084821870507376,13.345429362401267,54.0
32.063063629164844,13.36169055562686,54.599999999999994
32.04354394647019,13.376203922310713,54.3
32.0241481488836,13.39081967805648,54.0
32.0046848225994,13.405446393957362,54.3
31.9852570637863,13.420009258115895,54.0
31.965846911932054,13.434592699081767,54.0
31.946485409024348,13.44927174088445,54.0
31.92706931747314,13.463854050479474,54.0
31.907633780485444,13.478396408541352,54.0
31.888257781888726,13.493013578500683,54.3
31.868811001903214,13.507712843557316,54.0
31.849375535626194,13.522320184732385,54.0
31.829909522336234,13.536963729774659,54.0
31.810561030193305,13.551694814636441,54.0
31.79110823980015,13.566428374371956,54.0
31.771712017949493,13.581081323934413,54.3
31.7522764809618,13.595796216050905,54.3
31.732943545168055,13.610549928329686,54.0
31.71350510904256,13.625236606885611,54.3
31.69411638252378,13.639958428648555,54.3
31.674387749775285,13.65501308557341,54.0
31.65429227002871,13.670349736682597,54.3
31.634628973946793,13.68528248839837,54.3
31.614919291660037,13.700292739017367,54.0
31.59532239290488,13.715248188860821,54.0
31.575603093965892,13.730215730230231,54.0
31.555868380099078,13.745263740351337,54.0
31.53609442180591,13.760328367481804,54.0
31.51644427791013,13.775345547747255,54.3
31.496639136207904,13.790353677045902,54.0
31.47690237173143,13.805348583447744,54.3
31.45717911299447,13.820301699838822,54.3
31.437444894102406,13.835281332734189,54.3
31.417619741278276,13.850258561466502,54.0
31.397790982209564,13.865205455317898,54.3
31.37807507738313,13.880152632012011,54.3
31.358237691611688,13.895193005379884,54.0
31.338430004325055,13.910178224418821,54.3
31.31860181094177,13.925104753594926,54.3
31.2988834312416,13.940089760501827,54.0
31.279034378208273,13.95511634528747,54.3
31.258621195384908,13.969729838291535,54.3
31.23821727566038,13.984328411342528,54.0
31.217857408688324,13.99903990934647,54.3
31.19743750835054,14.013692646776896,54.3
31.17702432552717,14.028286340791087,54.3
31.156680651300405,14.04294487649712,54.0
31.13585437669547,14.057970047069196,54.0
31.11558424157395,14.072501303554619,54.0
31.095236112574455,14.087086512287442,54.3
31.074989877662127,14.101753674696202,54.0
31.054657729275892,14.116386542426076,54.0
31.034310095251147,14.131013682591025,54.0
31.013903912784915,14.145717755973763,54.3
30.99360528126011,14.160442971849262,54.0
30.97321720072748,14.175072374755908,54.3
30.952821412730934,14.189726455689216,54.0
30.93246006083463,14.2044054974919,54.0
30.912090223656957,14.219094438789526,54.3
30.891685950379035,14.233735791800774,54.3
30.870323618123287,14.247812095783175,54.3
30.849111616769218,14.261913431345633,54.3
30.82784545103571,14.276037818589154,54.3
30.806618317596527,14.290193884216476,54.3
30.785317220788027,14.304381486806236,54.3
30.764224791190653,14.31855275522935,54.3
30.743054367715324,14.332756762696437,54.0
30.721907186839886,14.347011066668868,54.0
30.70075488651135,14.36121533576546,54.0
30.679683033721314,14.37544098070005,54.3
30.658570423296414,14.389728596472946,54.3
30.637380087694115,14.404023226745105,54.3
30.616327963183274,14.418263084525995,54.0
30.594810173501685,14.432889411518145,54.0
30.573851493151977,14.447187145989075,54.3
30.55276493254089,14.461450126161711,54.599999999999994
30.53184614008471,14.47566271790512,54.3
30.510828267826348,14.490001259508395,54.0
30.489794315959777,14.504384164991116,54.3
30.4686841379822,14.518696218374364,54.3
30.44714163491861,14.533167653626098,54.0
30.425590752639653,14.54769979399499,54.3
30.403990867860767,14.56219042719583,54.0
30.382443273628343,14.576599071365388,54.3
30.360881989808647,14.591109086363103,54.3
30.339362934405916,14.605653240476208,54.3
30.31774349812453,14.6201464546168,54.3
30.29622649333146,14.634639060645558,54.3
30.27467448675273,14.64924303599235,54.3
30.25322978362804,14.663830217553093,54.3
30.2316540960432,14.678368778451562,54.0
30.21019754887993,14.692955076128827,54.0
30.188728160657504,14.70759098441786,54.3
30.167343059563407,14.722199174121071,54.3
30.145851178274274,14.736785450585133,54.3
30.124455788776505,14.75142797032257,54.0
30.103081244786647,14.766042573484288,54.3
30.08171340416907,14.78067027226359,54.3
30.0602607673063,14.795293671833667,54.3
30.03772874608418,14.810068731666172,54.0
30.01574709435413,14.824491411905333,54.3
29.993717854337703,14.838978650993623,54.0
29.97170540386469,14.853443443684252,54.3
29.949731331612227,14.8679009708527,54.3
29.927760923587105,14.882455242956741,54.3
29.905671949593966,14.897082826194795,54.3
29.88369143107325,14.91163023823169,54.0
29.86172449564952,14.92615699610376,54.3
29.83981767561591,14.940762231514844,54.3
29.817785352613924,14.955362862246563,54.3
29.79588375244257,14.969858225991768,54.3
29.77394465439861,14.984412300813013,54.3
29.75205206276765,14.999048562655439,54.3
29.730043809680488,15.01363926560795,54.3
29.70815505763935,15.028168450270499,54.0
29.686232116985344,15.042813847932539,54.0
29.66438238309639,15.057507661195883,54.0
29.642434368435918,15.072130049603258,54.3
29.620612932960352,15.086789907598973,54.3
29.598029688923003,15.101329104893543,54.3
29.57556023250888,15.11583512473794,54.3
29.553000018939393,15.130320178866274,54.3
29.53058582292022,15.144875590119335,54.0
29.508167256981146,15.159421229156685,54.3
29.485834661084528,15.173943123548321,54.0
29.4629825467647,15.188776646969492,54.3
29.44075961605877,15.203277971624862,54.0
29.418524431192324,15.217749124033878,54.3
29.396341996491756,15.23228066336201,54.3
29.374040626430588,15.24685052787768,54.3
29.35176881343288,15.261438918591018,54.0
29.32950616453906,15.276047843685282,54.0
29.307247107747678,15.29075782848071,54.3
29.28493873732938,15.305415303526573,54.3
29.262778321933975,15.32004786012946,54.3
29.24057492858841,15.334731879963888,54.0
29.21835202616676,15.349470764213468,54.3
29.196119033331335,15.364102359151136,54.0
29.17395790375808,15.378778056338744,54.3
29.15176394321698,15.393540324609578,54.599999999999994
29.128854362329044,15.408207868856001,54.3
29.105960564064464,15.42282568935357,54.3
29.08315320253282,15.437540920881316,54.3
29.06038601880848,15.452296584774812,54.0
29.037656566301987,15.467058358070895,54.3
29.01492435607905,15.481800261666432,54.3
28.992268584099154,15.496595834666657,54.0
28.969658279085284,15.511362911263598,54.3
28.947064661791455,15.526192496099998,54.0
28.924421829865654,15.54107836663618,54.0
28.901831960237768,15.555921174369393,54.0
28.878906709863564,15.571039965879299,54.0
28.85650330429387,15.58597208119897,54.0
28.834108030452168,15.600866366305851,54.0
28.811763102613284,15.615697577487847,54.0
28.78946265179093,15.630553608117863,54.3
28.767094672270982,15.645584647676223,54.0
28.74474097630801,15.660549077775794,54.0
28.722374198869584,15.675505376147385,54.3
28.700001269602165,15.69049611061922,54.0
28.67722182464624,15.70572365515207,54.3
28.654447612280496,15.720953038162557,54.3
28.631663146866423,15.736245000123173,54.3
28.60895780670117,15.751501677455414,54.3
28.5863310260993,15.766757576970189,54.3
28.563705659710994,15.782078530308834,54.3
28.541060565043498,15.797419211926679,54.3
28.5184619980022,15.812648312094447,54.3
28.495920140924756,15.827967780508855,54.3
28.47336364673694,15.84339098148806,54.3
28.450796050972656,15.858765887074112,54.3
28.42829761025158,15.874065980762719,54.3
28.405819109941728,15.889496040677702,54.3
28.38336854034973,15.904944838922383,54.3
28.360934163503025,15.920329361160661,54.0
28.338550415501853,15.935687296183964,54.3
28.31617083943069,15.951124497877439,54.3
28.29342476991484,15.966786771659365,54.3
28.271134996404886,15.982079016462697,54.3
28.248912398039142,15.997386110508431,54.3
28.233921239303243,16.00692830438851,54.0
28.210896216162208,16.022241620973915,54.0
28.187845525045024,16.037570706040547,54.3
28.16471507228292,16.05299369488772,54.3
28.141684745841022,16.068392924947045,54.3
28.118707664539762,16.083801135262494,54.0
28.0957402706014,16.09924208462191,54.3
28.072771250317437,16.114712944598168,54.0
28.049907871786584,16.130114932373935,54.3
28.027111244135877,16.145554821073176,54.0
28.004277493379156,16.16104880344118,54.3
27.98147994648964,16.17648961137924,54.0
27.958744412864824,16.191866991839024,54.3
27.936017576653416,16.207370025173827,54.3
27.913259486322286,16.222871785716425,54.0
27.8905319430041,16.238310472334142,54.3
27.86785198797229,16.253751068140165,54.3
27.845201377871895,16.269326367788004,54.3
27.822564980617802,16.28483512868773,54.3
27.79997504027924,16.300274805254944,54.3
27.77739973705104,16.315750756400025,54.3
27.75417410771619,16.33106810349409,54.0
27.730905132735646,16.346310002294597,54.3
27.707255663596154,16.361871584070883,54.0
27.68413857515221,16.377139787243653,54.0
27.66113285602631,16.392428142959687,54.3
27.63807389175978,16.407673577294105,54.0
27.615085708882045,16.42297833788746,54.0
27.592070443814595,16.43837664870797,54.0
27.569072785706,16.453778565773064,54.3
27.54604698474751,16.469118116020056,54.0
27.523093874366126,16.484505183842746,54.0
27.500169613941416,16.499891685980007,54.0
27.47722477670937,16.515264823799104,54.0
27.4542725855668,16.530636830247357,54.3
