delays_time,delays
2021-09-04 11:00:25.830750,3.96405
2021-09-04 11:00:25.985534,3.983266
2021-09-04 11:00:26.144185,3.998615
2021-09-04 11:00:26.311090,4.00571
2021-09-04 11:00:26.344185,1.943385
2021-09-04 11:00:26.429083,1.854283
2021-09-04 11:00:26.463042,4.027758
2021-09-04 11:00:26.578466,4.260334
2021-09-04 11:00:26.619032,4.045768
2021-09-04 11:00:26.761989,4.076811
2021-09-04 11:00:26.778265,3.712535
2021-09-04 11:00:27.086443,4.100357
2021-09-04 11:00:27.227128,4.133672
2021-09-04 11:00:27.394276,4.140524
2021-09-04 11:00:27.544354,4.164446
2021-09-04 11:00:27.704216,4.178584
2021-09-04 11:00:27.860682,4.196118
2021-09-04 11:00:27.936905,1.161895
2021-09-04 11:00:28.011227,4.219573
2021-09-04 11:00:30.128704,11.846096
2021-09-04 11:00:30.563274,4.451526
2021-09-04 11:00:30.970971,18.833829
2021-09-04 11:00:32.045168,8.189632
2021-09-04 11:00:32.186712,7.874088
2021-09-04 11:00:32.361941,4.133141
2021-09-04 11:00:34.018560,4.65024
2021-09-04 11:00:34.211020,4.63178
2021-09-04 11:00:34.369678,6.662878
2021-09-04 11:00:34.385377,4.631423
2021-09-04 11:00:34.510542,6.803742
2021-09-04 11:00:34.577390,4.61341
2021-09-04 11:00:34.743680,4.62112
2021-09-04 11:00:34.911183,4.627617
2021-09-04 11:00:35.022501,7.489701
2021-09-04 11:00:35.060738,4.652062
2021-09-04 11:00:35.219099,4.667701
2021-09-04 11:00:35.376749,4.684051
2021-09-04 11:00:35.553219,4.681581
2021-09-04 11:00:35.696629,4.712171
2021-09-04 11:00:35.861562,4.721238
2021-09-04 11:00:36.005527,4.751273
2021-09-04 11:00:36.143888,4.786912
2021-09-04 11:00:36.311149,4.793651
2021-09-04 11:00:36.485585,4.793215
2021-09-04 11:00:36.651660,4.80114
2021-09-04 11:00:36.844008,4.782792
2021-09-04 11:00:36.971498,16.572698
2021-09-04 11:00:36.985062,4.815738
2021-09-04 11:00:37.119030,13.93623
2021-09-04 11:00:37.177056,4.797744
2021-09-04 11:00:37.295291,12.372491
2021-09-04 11:00:37.344773,4.804027
2021-09-04 11:00:37.510114,4.812686
2021-09-04 11:00:37.676780,4.82002
2021-09-04 11:00:37.829354,4.841446
2021-09-04 11:00:38.011046,4.833754
2021-09-04 11:00:38.177312,4.841488
2021-09-04 11:00:38.338406,4.854394
2021-09-04 11:00:38.391187,21.820387
2021-09-04 11:00:38.510745,4.856055
2021-09-04 11:00:38.661132,4.879668
2021-09-04 11:00:39.294444,12.109644
2021-09-04 11:00:41.910260,16.81346
2021-09-04 11:00:42.769273,5.121527
2021-09-04 11:00:44.452005,5.178795
2021-09-04 11:00:44.603062,5.201738
2021-09-04 11:00:45.084816,16.856016
2021-09-04 11:00:45.362507,4.431707
2021-09-04 11:00:46.336310,5.40551
2021-09-04 11:00:46.343304,5.201496
2021-09-04 11:00:46.509657,5.209143
2021-09-04 11:00:46.693337,5.199463
2021-09-04 11:00:46.860573,5.206227
2021-09-04 11:00:47.809632,5.301168
2021-09-04 11:00:47.959867,5.324933
2021-09-04 11:00:48.127234,5.331566
2021-09-04 11:00:48.276242,5.356558
2021-09-04 11:00:48.460221,5.346579
2021-09-04 11:00:48.601260,5.37954
2021-09-04 11:00:48.776178,5.378622
2021-09-04 11:00:48.918706,5.410094
2021-09-04 11:00:49.084324,5.418476
2021-09-04 11:00:49.260171,5.416629
2021-09-04 11:00:49.443341,5.407459
2021-09-04 11:00:49.602130,5.42267
2021-09-04 11:00:49.759261,5.439539
2021-09-04 11:00:49.910129,5.462671
2021-09-04 11:00:50.076330,5.47047
2021-09-04 11:00:50.243626,5.477174
2021-09-04 11:00:50.393656,5.501144
2021-09-04 11:00:51.110230,9.65657
2021-09-04 11:00:51.909563,5.551237
2021-09-04 11:00:52.068170,5.56663
2021-09-04 11:00:52.227223,5.581577
2021-09-04 11:00:52.368426,5.614374
2021-09-04 11:00:52.551168,5.605632
2021-09-04 11:00:52.709482,5.621318
2021-09-04 11:00:52.884928,5.619872
2021-09-04 11:00:53.035425,5.643375
2021-09-04 11:00:53.193361,5.659439
2021-09-04 11:00:53.351518,5.675282
2021-09-04 11:00:53.517501,5.683299
2021-09-04 11:00:53.667818,5.706982
2021-09-04 11:00:53.985799,5.737001
2021-09-04 11:00:54.144895,5.751905
2021-09-04 11:00:54.309765,5.761035
2021-09-04 11:00:54.661920,5.75688
2021-09-04 11:00:54.826493,5.766307
2021-09-04 11:00:54.976371,5.790429
2021-09-04 11:00:55.284240,5.83056
2021-09-04 11:00:55.450683,5.838117
2021-09-04 11:00:55.593724,5.869076
2021-09-04 11:00:55.759829,5.876971
2021-09-04 11:00:55.910048,5.900752
2021-09-04 11:00:56.075685,5.909115
2021-09-04 11:00:56.226963,5.931837
2021-09-04 11:00:56.402269,5.930531
2021-09-04 11:00:56.551500,5.9553
2021-09-04 11:00:56.709467,5.971333
2021-09-04 11:00:56.877264,5.977536
2021-09-04 11:00:57.969509,27.652709
2021-09-04 11:00:58.277145,6.143655
2021-09-04 11:00:59.852327,6.134473
2021-09-04 11:01:00.426939,42.621861
2021-09-04 11:01:03.617962,6.196838
2021-09-04 11:01:04.675694,6.183106
2021-09-04 11:01:05.151594,6.229206
2021-09-04 11:01:06.842638,6.278162
2021-09-04 11:01:07.001553,6.293247
2021-09-04 11:01:07.152966,6.315834
2021-09-04 11:01:07.325254,6.317546
2021-09-04 11:01:07.501311,6.315489
2021-09-04 11:01:07.658738,6.332062
2021-09-04 11:01:07.800095,6.364705
2021-09-04 11:01:07.967901,6.370899
2021-09-04 11:01:08.117002,6.395798
2021-09-04 11:01:08.284118,6.402682
2021-09-04 11:01:08.583554,6.451246
2021-09-04 11:01:08.910664,6.472136
2021-09-04 11:01:09.084689,6.472111
2021-09-04 11:01:09.262421,6.468379
2021-09-04 11:01:09.418003,6.486797
2021-09-04 11:01:09.575419,6.503381
2021-09-04 11:01:09.734797,6.518003
2021-09-04 11:01:09.882570,6.54423
2021-09-04 11:01:10.530388,27.859588
2021-09-04 11:01:14.694068,24.178732
2021-09-04 11:01:17.226421,57.001621
2021-09-04 11:01:18.018104,7.108696
2021-09-04 11:01:18.174819,7.125981
2021-09-04 11:01:18.340998,7.133802
2021-09-04 11:01:18.508198,7.140602
2021-09-04 11:01:18.674518,7.148282
2021-09-04 11:01:18.841024,7.155776
2021-09-04 11:01:18.999973,7.170827
2021-09-04 11:01:19.157578,7.187222
2021-09-04 11:01:19.316967,7.201833
2021-09-04 11:01:19.492335,7.200465
2021-09-04 11:01:19.842775,7.198025
2021-09-04 11:01:21.824173,7.304627
2021-09-04 11:01:25.075656,7.359144
2021-09-04 11:01:27.533577,45.906777
2021-09-04 11:01:27.582228,7.462572
2021-09-04 11:01:28.091448,7.475352
2021-09-04 11:01:28.242738,7.498062
2021-09-04 11:01:28.424779,7.490021
2021-09-04 11:01:28.567394,7.521406
2021-09-04 11:01:28.732729,7.530071
2021-09-04 11:01:29.226465,7.558335
2021-09-04 11:01:29.374354,7.584446
2021-09-04 11:01:29.533494,7.599306
2021-09-04 11:01:29.683054,7.623746
2021-09-04 11:01:29.842345,7.638455
2021-09-04 11:01:30.007137,7.647663
2021-09-04 11:01:30.159273,7.669527
2021-09-04 11:01:30.293878,7.708922
2021-09-04 11:01:30.458704,7.718096
2021-09-04 11:01:30.532382,9.906418
2021-09-04 11:01:30.616048,7.734752
2021-09-04 11:01:30.651870,7.69893
2021-09-04 11:01:30.799810,7.72499
2021-09-04 11:01:30.958791,7.740009
2021-09-04 11:01:31.107459,7.765341
2021-09-04 11:01:31.257802,7.788998
2021-09-04 11:01:31.398803,7.821997
2021-09-04 11:01:31.558785,7.836015
2021-09-04 11:01:31.715748,7.853052
2021-09-04 11:01:31.859017,7.883783
2021-09-04 11:01:31.991038,7.925762
2021-09-04 11:01:32.148634,7.942166
2021-09-04 11:01:32.308353,7.956447
2021-09-04 11:01:32.470143,7.968657
2021-09-04 11:01:32.640825,7.971975
2021-09-04 11:01:32.832305,7.954495
2021-09-04 11:01:32.841075,7.945725
2021-09-04 11:01:32.990867,7.969933
2021-09-04 11:01:33.141898,7.992902
2021-09-04 11:01:33.299595,8.009205
2021-09-04 11:01:33.450478,8.032322
2021-09-04 11:01:33.466123,9.060677
2021-09-04 11:01:33.606922,8.049878
2021-09-04 11:01:33.758044,8.072756
2021-09-04 11:01:33.906965,8.097835
2021-09-04 11:01:34.065940,8.11286
2021-09-04 11:01:34.224232,8.128568
2021-09-04 11:01:34.391893,8.134907
2021-09-04 11:01:34.681852,8.192948
2021-09-04 11:01:34.858128,8.190672
2021-09-04 11:01:35.016201,8.206599
2021-09-04 11:01:35.174190,8.22261
2021-09-04 11:01:35.348526,8.222274
2021-09-04 11:01:35.491570,8.25323
2021-09-04 11:01:35.640391,8.278409
2021-09-04 11:01:35.815617,8.277183
2021-09-04 11:01:35.965815,8.300985
2021-09-04 11:01:36.107289,8.333511
2021-09-04 11:01:36.273945,8.340855
2021-09-04 11:01:36.573931,8.388869
2021-09-04 11:01:36.749501,8.387299
2021-09-04 11:01:36.806631,9.548169
2021-09-04 11:01:36.857671,8.975129
2021-09-04 11:01:36.882439,9.472361
2021-09-04 11:01:36.907006,8.403794
2021-09-04 11:01:36.999324,14.401476
2021-09-04 11:01:37.026389,14.200411
2021-09-04 11:01:37.066606,8.418194
2021-09-04 11:01:37.115170,8.54363
2021-09-04 11:01:37.183465,11.433335
2021-09-04 11:01:37.206575,8.452225
2021-09-04 11:01:37.357265,8.475535
2021-09-04 11:01:37.367094,9.857706
2021-09-04 11:01:37.392749,13.138051
2021-09-04 11:01:37.431983,15.708817
2021-09-04 11:01:37.459949,10.286851
2021-09-04 11:01:37.486185,9.564615
2021-09-04 11:01:37.524044,15.616756
2021-09-04 11:01:37.532737,8.474063
2021-09-04 11:01:37.559836,17.842964
2021-09-04 11:01:37.615557,14.655243
2021-09-04 11:01:37.640172,16.892628
2021-09-04 11:01:37.656970,17.04983
2021-09-04 11:01:37.666426,13.560374
2021-09-04 11:01:37.682623,8.324177
2021-09-04 11:01:37.691370,14.92743
2021-09-04 11:01:37.714747,9.162053
2021-09-04 11:01:37.732499,13.494301
2021-09-04 11:01:37.740102,15.922698
2021-09-04 11:01:37.758362,8.944438
2021-09-04 11:01:37.773466,7.885334
2021-09-04 11:01:37.783066,14.661734
2021-09-04 11:01:37.795685,15.345115
2021-09-04 11:01:37.798894,11.339906
2021-09-04 11:01:37.824956,10.791844
2021-09-04 11:01:37.832303,8.522497
2021-09-04 11:01:37.840500,13.3863
2021-09-04 11:01:37.848734,8.680066
2021-09-04 11:01:37.875876,14.394924
2021-09-04 11:01:37.890473,9.334327
2021-09-04 11:01:37.915540,13.31126
2021-09-04 11:01:37.923347,11.563453
2021-09-04 11:01:37.932860,12.42394
2021-09-04 11:01:37.940039,8.762761
2021-09-04 11:01:37.973719,7.685081
2021-09-04 11:01:37.982036,8.546764
2021-09-04 11:01:38.006930,10.43587
2021-09-04 11:01:38.016639,7.642161
2021-09-04 11:01:38.024212,10.070588
2021-09-04 11:01:38.042145,8.834655
2021-09-04 11:01:38.056979,10.559821
2021-09-04 11:01:38.065073,9.681727
2021-09-04 11:01:38.098629,8.430171
2021-09-04 11:01:38.110281,10.332519
2021-09-04 11:01:38.128428,8.574372
2021-09-04 11:01:38.148718,9.946082
2021-09-04 11:01:38.181852,8.520948
2021-09-04 11:01:38.190474,8.338326
2021-09-04 11:01:38.200231,7.806569
2021-09-04 11:01:38.232808,7.773992
2021-09-04 11:01:38.240834,12.115966
2021-09-04 11:01:38.249549,10.541251
2021-09-04 11:01:38.282149,9.290651
2021-09-04 11:01:38.290432,8.760368
2021-09-04 11:01:38.299141,8.577659
2021-09-04 11:01:38.324763,10.466037
2021-09-04 11:01:38.336589,8.192211
2021-09-04 11:01:38.341419,10.449381
2021-09-04 11:01:38.357508,8.519292
2021-09-04 11:01:38.373600,10.5912
2021-09-04 11:01:38.381712,10.409088
2021-09-04 11:01:38.415425,8.461375
2021-09-04 11:01:38.416695,8.808105
2021-09-04 11:01:38.426560,8.79824
2021-09-04 11:01:38.439857,7.566943
2021-09-04 11:01:38.466755,8.584045
2021-09-04 11:01:38.473773,10.317027
2021-09-04 11:01:38.492671,9.950129
2021-09-04 11:01:38.506928,8.717872
2021-09-04 11:01:38.516119,11.144681
2021-09-04 11:01:38.524477,7.482323
2021-09-04 11:01:38.540075,10.250725
2021-09-04 11:01:38.550519,10.066281
2021-09-04 11:01:38.591070,7.41573
2021-09-04 11:01:38.598920,11.06188
2021-09-04 11:01:38.606721,8.618079
2021-09-04 11:01:38.633594,8.417206
2021-09-04 11:01:38.648892,10.837908
2021-09-04 11:01:38.666085,10.124715
2021-09-04 11:01:38.672947,7.855853
2021-09-04 11:01:38.680945,10.283855
2021-09-04 11:01:38.695809,9.746991
2021-09-04 11:01:38.703162,11.653638
2021-09-04 11:01:38.724581,9.022219
2021-09-04 11:01:38.732467,12.494333
2021-09-04 11:01:38.740238,10.920562
2021-09-04 11:01:38.765816,8.458984
2021-09-04 11:01:38.774132,9.668668
2021-09-04 11:01:38.781944,8.442856
2021-09-04 11:01:38.790374,8.956426
2021-09-04 11:01:38.799054,7.729746
2021-09-04 11:01:38.807242,10.157558
2021-09-04 11:01:38.814945,10.845855
2021-09-04 11:01:38.824028,11.706772
2021-09-04 11:01:38.832316,9.784484
2021-09-04 11:01:38.839981,9.254819
2021-09-04 11:01:38.857860,8.36694
2021-09-04 11:01:38.866199,11.664601
2021-09-04 11:01:38.873285,10.091515
2021-09-04 11:01:38.882365,8.342435
2021-09-04 11:01:38.891795,8.333005
2021-09-04 11:01:38.900447,8.846353
2021-09-04 11:01:38.906940,10.05786
2021-09-04 11:01:38.915818,8.656982
2021-09-04 11:01:38.924223,8.300577
2021-09-04 11:01:38.932685,8.118115
2021-09-04 11:01:38.940748,8.110052
2021-09-04 11:01:38.948862,9.493938
2021-09-04 11:01:38.957258,9.485542
2021-09-04 11:01:38.966462,11.564338
2021-09-04 11:01:38.973591,7.555209
2021-09-04 11:01:38.982447,8.242353
2021-09-04 11:01:38.990112,11.366688
2021-09-04 11:01:38.998742,10.140058
2021-09-04 11:01:39.007566,11.349234
2021-09-04 11:01:39.015733,8.731067
2021-09-04 11:01:39.024152,7.504648
2021-09-04 11:01:39.032380,8.01842
2021-09-04 11:01:39.040807,8.183993
2021-09-04 11:01:39.048015,9.394785
2021-09-04 11:01:39.057209,8.167591
2021-09-04 11:01:39.065490,9.02931
2021-09-04 11:01:39.073456,8.673344
2021-09-04 11:01:39.082541,9.012259
2021-09-04 11:01:39.094989,8.477811
2021-09-04 11:01:39.099108,9.517692
2021-09-04 11:01:39.106575,8.640225
2021-09-04 11:01:39.124209,7.404591
2021-09-04 11:01:39.132597,9.832203
2021-09-04 11:01:39.139816,8.606984
2021-09-04 11:01:39.148640,10.51216
2021-09-04 11:01:39.159584,8.935216
2021-09-04 11:01:39.167436,8.057364
2021-09-04 11:01:39.174103,8.050697
2021-09-04 11:01:39.181689,11.349111
2021-09-04 11:01:39.191499,10.469301
2021-09-04 11:01:39.215257,7.835543
2021-09-04 11:01:39.223520,9.74128
2021-09-04 11:01:39.232804,7.991996
2021-09-04 11:01:39.240981,7.983819
2021-09-04 11:01:39.248688,7.802112
2021-09-04 11:01:39.257680,8.48912
2021-09-04 11:01:39.266279,8.480521
2021-09-04 11:01:39.273188,11.257612
2021-09-04 11:01:39.281990,8.46481
2021-09-04 11:01:39.290246,7.760554
2021-09-04 11:01:39.306710,10.35409
2021-09-04 11:01:39.314875,11.215925
2021-09-04 11:01:39.323167,9.641633
2021-09-04 11:01:39.332152,7.196648
2021-09-04 11:01:39.340683,7.884117
2021-09-04 11:01:39.348484,9.094316
2021-09-04 11:01:39.357850,8.73695
2021-09-04 11:01:39.366010,9.25079
2021-09-04 11:01:39.373279,7.851521
2021-09-04 11:01:39.381836,8.712964
2021-09-04 11:01:39.390277,10.270523
2021-09-04 11:01:39.400755,9.216045
2021-09-04 11:01:39.416578,9.200222
2021-09-04 11:01:39.424519,9.018281
2021-09-04 11:01:39.440851,7.609949
2021-09-04 11:01:39.447819,8.298981
2021-09-04 11:01:39.457147,10.203653
2021-09-04 11:01:39.484598,6.522202
2021-09-04 11:01:39.490196,8.082604
2021-09-04 11:01:39.498979,6.159821
2021-09-04 11:01:39.507158,10.849642
2021-09-04 11:01:39.515879,9.448921
2021-09-04 11:01:39.523969,10.136831
2021-09-04 11:01:39.532132,10.128668
2021-09-04 11:01:39.540053,8.206747
2021-09-04 11:01:39.548435,8.546365
2021-09-04 11:01:39.558161,6.448639
2021-09-04 11:01:39.565914,7.484886
2021-09-04 11:01:39.573443,8.173357
2021-09-04 11:01:39.582071,9.556729
2021-09-04 11:01:39.599900,9.3649
2021-09-04 11:01:39.607247,10.053553
2021-09-04 11:01:39.615443,7.435357
2021-09-04 11:01:39.624908,6.381892
2021-09-04 11:01:39.632568,6.896232
2021-09-04 11:01:39.642897,7.407903
2021-09-04 11:01:39.648987,7.401813
2021-09-04 11:01:39.657633,8.089167
2021-09-04 11:01:39.666440,8.77636
2021-09-04 11:01:39.681343,8.935457
2021-09-04 11:01:39.692551,10.838249
2021-09-04 11:01:39.698977,8.743823
2021-09-04 11:01:39.715518,7.335282
2021-09-04 11:01:39.723934,6.282866
2021-09-04 11:01:39.748473,7.476327
2021-09-04 11:01:39.757073,9.903727
2021-09-04 11:01:39.765356,7.807444
2021-09-04 11:01:39.773179,9.887621
2021-09-04 11:01:39.781688,9.183112
2021-09-04 11:01:39.790151,7.434649
2021-09-04 11:01:39.798499,9.166301
2021-09-04 11:01:39.815621,7.931179
2021-09-04 11:01:39.826458,7.224342
2021-09-04 11:01:39.834841,6.693959
2021-09-04 11:01:39.843328,7.381472
2021-09-04 11:01:39.848354,8.768446
2021-09-04 11:01:39.856869,8.759931
2021-09-04 11:01:39.865889,7.880911
2021-09-04 11:01:39.873512,7.351288
2021-09-04 11:01:39.891273,6.115527
2021-09-04 11:01:39.899320,6.62948
2021-09-04 11:01:39.932436,7.118364
2021-09-04 11:01:39.941015,9.719785
2021-09-04 11:01:39.948058,10.582742
2021-09-04 11:01:39.957905,7.788895
2021-09-04 11:01:39.965397,9.695403
2021-09-04 11:01:39.973395,7.773405
2021-09-04 11:01:39.982764,8.982036
2021-09-04 11:01:39.991221,9.669579
2021-09-04 11:01:40.000479,7.746321
2021-09-04 11:01:40.006530,7.21827
2021-09-04 11:01:40.024002,8.766798
2021-09-04 11:01:40.049790,7.69701
2021-09-04 11:01:40.057713,7.167087
2021-09-04 11:01:40.064756,8.552044
2021-09-04 11:01:40.073821,10.456979
2021-09-04 11:01:40.082736,8.534064
2021-09-04 11:01:40.089677,8.005123
2021-09-04 11:01:40.098204,7.648596
2021-09-04 11:01:40.106450,6.42235
2021-09-04 11:01:40.114796,7.980004
2021-09-04 11:01:40.124074,7.970726
2021-09-04 11:01:40.132891,6.395909
2021-09-04 11:01:40.141846,7.604954
2021-09-04 11:01:40.148630,7.94617
2021-09-04 11:01:40.160101,7.586699
2021-09-04 11:01:40.167519,10.363281
2021-09-04 11:01:40.173104,7.399696
2021-09-04 11:01:40.183219,8.781581
2021-09-04 11:01:40.190560,8.25224
2021-09-04 11:01:40.199304,8.765496
2021-09-04 11:01:40.211101,7.013699
2021-09-04 11:01:40.218492,7.006308
2021-09-04 11:01:40.223744,8.741056
2021-09-04 11:01:40.231755,6.297045
2021-09-04 11:01:40.239713,8.203087
2021-09-04 11:01:40.248812,8.715988
2021-09-04 11:01:40.258165,8.880635
2021-09-04 11:01:40.266776,7.306024
2021-09-04 11:01:40.273523,7.299277
2021-09-04 11:01:40.281425,10.249375
2021-09-04 11:01:40.291312,7.281488
2021-09-04 11:01:40.298843,8.665957
2021-09-04 11:01:40.306648,9.354152
2021-09-04 11:01:40.315325,5.691475
2021-09-04 11:01:40.331273,7.763527
2021-09-04 11:01:40.339874,7.406926
2021-09-04 11:01:40.348505,10.182295
2021-09-04 11:01:40.357458,8.781342
2021-09-04 11:01:40.366744,10.860056
2021-09-04 11:01:40.373750,8.76505
2021-09-04 11:01:40.382801,9.973999
2021-09-04 11:01:40.393887,10.832913
2021-09-04 11:01:40.400048,7.172752
2021-09-04 11:01:40.406513,8.036287
2021-09-04 11:01:40.414813,5.591987
2021-09-04 11:01:40.426421,7.668379
2021-09-04 11:01:40.433479,8.531321
2021-09-04 11:01:40.440014,8.176786
2021-09-04 11:01:40.448393,7.994407
2021-09-04 11:01:40.456933,7.637867
2021-09-04 11:01:40.466140,7.97666
2021-09-04 11:01:40.473109,8.143691
2021-09-04 11:01:40.481838,10.744962
2021-09-04 11:01:40.491004,9.169796
2021-09-04 11:01:40.499462,7.943338
2021-09-04 11:01:40.506665,8.458135
2021-09-04 11:01:40.516412,8.448388
2021-09-04 11:01:40.524324,10.006476
2021-09-04 11:01:40.535638,7.211162
2021-09-04 11:01:40.540210,7.90259
2021-09-04 11:01:40.548151,9.982649
2021-09-04 11:01:40.566393,5.092407
2021-09-04 11:01:40.581924,9.948876
2021-09-04 11:01:40.591164,9.069636
2021-09-04 11:01:40.598377,9.062423
2021-09-04 11:01:40.607068,8.009732
2021-09-04 11:01:40.615798,7.827002
2021-09-04 11:01:40.624038,7.470762
2021-09-04 11:01:40.632263,7.984537
2021-09-04 11:01:40.640236,6.932564
2021-09-04 11:01:40.648987,8.489813
2021-09-04 11:01:40.657592,8.829208
2021-09-04 11:01:40.665839,8.820961
2021-09-04 11:01:40.673585,8.465215
2021-09-04 11:01:40.682657,7.760143
2021-09-04 11:01:40.690999,8.969801
2021-09-04 11:01:40.698406,8.266394
2021-09-04 11:01:40.706398,8.258402
2021-09-04 11:01:40.715081,7.727719
2021-09-04 11:01:40.724275,7.022525
2021-09-04 11:01:40.732024,6.492776
2021-09-04 11:01:40.739871,8.920929
2021-09-04 11:01:40.749324,6.823476
2021-09-04 11:01:40.757712,9.773088
2021-09-04 11:01:40.765640,6.80716
2021-09-04 11:01:40.773153,7.843647
2021-09-04 11:01:40.798780,6.77402
2021-09-04 11:01:40.806745,9.724055
2021-09-04 11:01:40.815378,8.845422
2021-09-04 11:01:40.823807,7.618993
2021-09-04 11:01:40.832691,8.828109
2021-09-04 11:01:40.840119,7.602681
2021-09-04 11:01:40.848740,7.76806
2021-09-04 11:01:40.857410,6.71539
2021-09-04 11:01:40.866044,7.576756
2021-09-04 11:01:40.872872,7.743928
2021-09-04 11:01:40.881619,8.779181
2021-09-04 11:01:40.889935,6.682865
2021-09-04 11:01:40.899073,9.457727
2021-09-04 11:01:40.907995,8.056805
2021-09-04 11:01:40.915337,6.309463
2021-09-04 11:01:40.923820,6.82298
2021-09-04 11:01:40.932003,7.684797
2021-09-04 11:01:40.942592,10.284208
2021-09-04 11:01:40.948097,9.408703
2021-09-04 11:01:40.966648,8.172152
2021-09-04 11:01:40.973252,8.687548
2021-09-04 11:01:40.981630,8.67917
2021-09-04 11:01:40.990645,7.974155
2021-09-04 11:01:40.999173,5.529627
2021-09-04 11:01:41.007067,7.435733
2021-09-04 11:01:41.015298,7.601502
2021-09-04 11:01:41.024239,9.506561
2021-09-04 11:01:41.048063,10.178737
2021-09-04 11:01:41.057658,10.169142
2021-09-04 11:01:41.064959,7.899841
2021-09-04 11:01:41.072834,9.457966
2021-09-04 11:01:41.081578,8.579222
2021-09-04 11:01:41.090083,7.352717
2021-09-04 11:01:41.106539,9.250261
2021-09-04 11:01:41.115580,6.45722
2021-09-04 11:01:41.123961,7.840839
2021-09-04 11:01:41.132353,9.398447
2021-09-04 11:01:41.140370,6.43243
2021-09-04 11:01:41.148854,9.381946
2021-09-04 11:01:41.158531,7.284269
2021-09-04 11:01:41.164913,6.407887
2021-09-04 11:01:41.173237,9.357563
2021-09-04 11:01:41.181756,8.479044
2021-09-04 11:01:41.191007,6.555793
2021-09-04 11:01:41.198728,6.374072
2021-09-04 11:01:41.207788,6.365012
2021-09-04 11:01:41.215114,7.749686
2021-09-04 11:01:41.223869,8.436931
2021-09-04 11:01:41.232199,7.384601
2021-09-04 11:01:41.241054,7.375746
2021-09-04 11:01:41.257410,9.27339
2021-09-04 11:01:41.271303,7.345497
2021-09-04 11:01:41.273384,7.169416
2021-09-04 11:01:41.282565,7.334235
2021-09-04 11:01:41.290795,9.240005
2021-09-04 11:01:41.299767,7.143033
2021-09-04 11:01:41.306329,7.136471
2021-09-04 11:01:41.315570,7.12723
2021-09-04 11:01:41.323960,6.42284
2021-09-04 11:01:41.333478,9.197322
2021-09-04 11:01:41.356781,7.260019
2021-09-04 11:01:41.373401,6.199399
2021-09-04 11:01:41.381662,9.149138
2021-09-04 11:01:41.390851,8.965949
2021-09-04 11:01:41.399255,7.739545
2021-09-04 11:01:41.415572,7.723228
2021-09-04 11:01:41.424250,6.14855
2021-09-04 11:01:41.434600,7.7042
2021-09-04 11:01:41.440276,9.090524
2021-09-04 11:01:41.448137,6.994663
2021-09-04 11:01:41.456765,8.900035
2021-09-04 11:01:41.473804,7.490996
2021-09-04 11:01:41.482295,6.612505
2021-09-04 11:01:41.490010,6.95279
2021-09-04 11:01:41.506933,9.719867
2021-09-04 11:01:41.515707,9.711093
2021-09-04 11:01:41.526581,8.830219
2021-09-04 11:01:41.532101,11.086699
2021-09-04 11:01:41.566566,8.964234
2021-09-04 11:01:41.573169,6.173631
2021-09-04 11:01:41.582521,6.512279
2021-09-04 11:01:41.590511,7.374289
2021-09-04 11:01:41.602088,8.928712
2021-09-04 11:01:41.606641,8.750159
2021-09-04 11:01:41.615015,8.045785
2021-09-04 11:01:41.624885,8.905915
2021-09-04 11:01:41.633556,9.593244
2021-09-04 11:01:41.639956,9.586844
2021-09-04 11:01:41.651208,9.575592
2021-09-04 11:01:41.657822,8.698978
2021-09-04 11:01:41.665678,5.907122
2021-09-04 11:01:41.673352,7.291448
2021-09-04 11:01:41.681638,6.761162
2021-09-04 11:01:41.690405,7.970395
2021-09-04 11:01:41.699192,6.395608
2021-09-04 11:01:41.706253,7.954547
2021-09-04 11:01:41.715671,6.031129
2021-09-04 11:01:41.724553,6.892247
2021-09-04 11:01:41.733038,8.797762
2021-09-04 11:01:41.739904,8.616896
2021-09-04 11:01:41.757503,8.599297
2021-09-04 11:01:41.765929,7.894871
2021-09-04 11:01:41.773201,7.887599
2021-09-04 11:01:41.782056,5.964744
2021-09-04 11:01:41.791522,6.825278
2021-09-04 11:01:41.799633,7.861167
2021-09-04 11:01:41.815596,7.149204
2021-09-04 11:01:41.824321,8.532479
2021-09-04 11:01:41.832384,6.784416
2021-09-04 11:01:41.839494,6.777306
2021-09-04 11:01:41.848492,6.768308
2021-09-04 11:01:41.858125,7.802675
2021-09-04 11:01:41.865839,6.750961
2021-09-04 11:01:41.873323,7.787477
2021-09-04 11:01:41.883867,6.732933
2021-09-04 11:01:41.894597,7.766203
2021-09-04 11:01:41.904702,7.756098
2021-09-04 11:01:41.907016,6.535784
2021-09-04 11:01:41.923999,5.648801
2021-09-04 11:01:41.933415,7.205385
2021-09-04 11:01:41.940774,8.416026
2021-09-04 11:01:41.950071,3.708729
2021-09-04 11:01:41.958191,5.614609
2021-09-04 11:01:41.969031,6.647769
2021-09-04 11:01:41.974704,8.382096
2021-09-04 11:01:41.981374,8.375426
2021-09-04 11:01:41.990924,8.539876
2021-09-04 11:01:41.999307,5.573493
2021-09-04 11:01:42.024252,7.114548
2021-09-04 11:01:42.032382,7.454418
2021-09-04 11:01:42.042434,3.616366
2021-09-04 11:01:42.049746,9.177054
2021-09-04 11:01:42.081723,8.275077
2021-09-04 11:01:42.091347,9.135453
2021-09-04 11:01:42.099211,3.559589
